benchmark,model,lang_pair,bilingual_type,checkpoint,eval_language,accuracy,n_correct,n_total
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-0,Dutch,0.447018,1042,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-0,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-1000,Dutch,0.561562,1309,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-1000,Dutch,0.559417,1304,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-0,Dutch,0.490347,1143,2331
multiblimp,BeetleLM/beetlelm_fas-nld_part_time,fas-nld,part_time,step-1000,Dutch,0.510082,1189,2331
multiblimp,BeetleLM/beetlelm_fas-nld_simultaneous,fas-nld,simultaneous,step-1000,Dutch,0.538825,1256,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-1000,German,0.657093,1510,2298
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-1,Dutch,0.447018,1042,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-2000,German,0.693647,1594,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-2000,Dutch,0.666238,1553,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-1,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-1,Dutch,0.490347,1143,2331
multiblimp,BeetleLM/beetlelm_fas-nld_part_time,fas-nld,part_time,step-2000,Dutch,0.473616,1104,2331
multiblimp,BeetleLM/beetlelm_fas-nld_simultaneous,fas-nld,simultaneous,step-2000,Dutch,0.561991,1310,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-2000,Dutch,0.602317,1404,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-3000,German,0.711053,1634,2298
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-2,Dutch,0.447018,1042,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-3000,Dutch,0.660661,1540,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-2,Dutch,0.490347,1143,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-2,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_fas-nld_simultaneous,fas-nld,simultaneous,step-3000,Dutch,0.598027,1394,2331
multiblimp,BeetleLM/beetlelm_fas-nld_part_time,fas-nld,part_time,step-3000,Dutch,0.477477,1113,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-4000,German,0.734552,1688,2298
multiblimp,BeetleLM/beetlelm_fas-nld_simultaneous,fas-nld,simultaneous,step-4000,Dutch,0.670957,1564,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-4,Dutch,0.447018,1042,2331
multiblimp,BeetleLM/beetlelm_fas-nld_part_time,fas-nld,part_time,step-4000,Dutch,0.513085,1196,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-4,Dutch,0.490347,1143,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-4000,Dutch,0.673531,1570,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-4,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-3000,Dutch,0.63964,1491,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-5000,German,0.746736,1716,2298
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-8,Dutch,0.447018,1042,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-8,Dutch,0.490347,1143,2331
multiblimp,BeetleLM/beetlelm_fas-nld_simultaneous,fas-nld,simultaneous,step-5000,Dutch,0.676963,1578,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-5000,Dutch,0.701845,1636,2331
multiblimp,BeetleLM/beetlelm_fas-nld_part_time,fas-nld,part_time,step-5000,Dutch,0.504505,1176,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-8,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-6000,German,0.765013,1758,2298
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-4000,Dutch,0.665809,1552,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-16,Dutch,0.490347,1143,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-6000,Dutch,0.70399,1641,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-7000,German,0.789382,1814,2298
multiblimp,BeetleLM/beetlelm_fas-nld_part_time,fas-nld,part_time,step-6000,Dutch,0.504934,1177,2331
multiblimp,BeetleLM/beetlelm_fas-nld_simultaneous,fas-nld,simultaneous,step-6000,Dutch,0.676534,1577,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-16,Dutch,0.447018,1042,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-16,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-8000,German,0.785466,1805,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-32,Dutch,0.490347,1143,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-7000,Dutch,0.734878,1713,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-32,Dutch,0.447018,1042,2331
multiblimp,BeetleLM/beetlelm_fas-nld_part_time,fas-nld,part_time,step-7000,Dutch,0.534535,1246,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-32,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_fas-nld_simultaneous,fas-nld,simultaneous,step-7000,Dutch,0.706135,1646,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-5000,Dutch,0.677392,1579,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-9000,German,0.788947,1813,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-64,Dutch,0.489918,1142,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-8000,Dutch,0.733162,1709,2331
multiblimp,BeetleLM/beetlelm_fas-nld_part_time,fas-nld,part_time,step-8000,Dutch,0.540112,1259,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-64,Dutch,0.446589,1041,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-64,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_fas-nld_simultaneous,fas-nld,simultaneous,step-8000,Dutch,0.703132,1639,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-128,Dutch,0.489918,1142,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-10000,German,0.793734,1824,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-9000,Dutch,0.73831,1721,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-128,Dutch,0.447447,1043,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-6000,Dutch,0.694981,1620,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-128,Dutch,0.494208,1152,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-0,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-256,Dutch,0.491634,1146,2331
multiblimp,BeetleLM/beetlelm_fas-nld_simultaneous,fas-nld,simultaneous,step-9000,Dutch,0.714715,1666,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-10000,Dutch,0.72115,1681,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-11000,German,0.805483,1851,2298
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-256,Dutch,0.447447,1043,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-256,Dutch,0.497211,1159,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-1,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-7000,Dutch,0.713857,1664,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-512,Dutch,0.501073,1168,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-512,Dutch,0.497211,1159,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-2,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-12000,German,0.794604,1826,2298
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-512,Dutch,0.453882,1058,2331
multiblimp,BeetleLM/beetlelm_fas-nld_simultaneous,fas-nld,simultaneous,step-10000,Dutch,0.707851,1650,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-11000,Dutch,0.743887,1734,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-8000,Dutch,0.728443,1698,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-13000,German,0.79765,1833,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-4,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-611,Dutch,0.498927,1163,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-1000,German,0.665796,1530,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-611,Dutch,0.502789,1172,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-12000,Dutch,0.749893,1748,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-611,Dutch,0.450021,1049,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-14000,German,0.815492,1874,2298
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-2000,German,0.705396,1621,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-8,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-9000,Dutch,0.732304,1707,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-1000,Dutch,0.561562,1309,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-13000,Dutch,0.763621,1780,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-1000,Dutch,0.488631,1139,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-1000,Dutch,0.524668,1223,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-15000,German,0.816797,1877,2298
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-3000,German,0.740644,1702,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-1222,Dutch,0.597598,1393,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-16,Dutch,0.495066,1154,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-4000,German,0.762402,1752,2298
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-16000,German,0.817232,1878,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-14000,Dutch,0.766624,1787,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-1222,Dutch,0.551266,1285,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-1222,Dutch,0.537109,1252,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-10000,Dutch,0.737023,1718,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-5000,German,0.765013,1758,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-1833,Dutch,0.661519,1542,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-17000,German,0.814186,1871,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-1000,Dutch,0.548263,1278,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-1833,Dutch,0.613471,1430,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-15000,Dutch,0.773059,1802,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-1833,Dutch,0.670099,1562,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-6000,German,0.786336,1807,2298
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-11000,Dutch,0.7426,1731,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-18000,German,0.823325,1892,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-2000,Dutch,0.666238,1553,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-7000,German,0.79852,1835,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-2000,Dutch,0.663664,1547,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-16000,Dutch,0.759331,1770,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-2000,Dutch,0.623767,1454,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-2000,Dutch,0.670957,1564,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-19000,German,0.817232,1878,2298
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-8000,German,0.79678,1831,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-2444,Dutch,0.66109,1541,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-20000,German,0.81114,1864,2298
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-12000,Dutch,0.743887,1734,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-17000,Dutch,0.784642,1829,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-2444,Dutch,0.619477,1444,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-3000,Dutch,0.679966,1585,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-9000,German,0.807659,1856,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-2444,Dutch,0.650365,1516,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-10000,German,0.802437,1844,2298
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-21000,German,0.820279,1885,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-3000,Dutch,0.660661,1540,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-3000,Dutch,0.624625,1456,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-18000,Dutch,0.783784,1827,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-3057,Dutch,0.683827,1594,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-3000,Dutch,0.646504,1507,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-11000,German,0.814621,1872,2298
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-13000,Dutch,0.758044,1767,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-22000,German,0.82376,1893,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-3055,Dutch,0.664093,1548,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-4000,Dutch,0.674818,1573,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-12000,German,0.814186,1871,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-19000,Dutch,0.782926,1825,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-3055,Dutch,0.628486,1465,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-23000,German,0.809399,1860,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-3055,Dutch,0.653368,1523,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-3056,Dutch,0.664093,1548,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-13000,German,0.810705,1863,2298
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-14000,Dutch,0.763621,1780,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-3056,Dutch,0.628486,1465,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-24000,German,0.827241,1901,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-5000,Dutch,0.704848,1643,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-20000,Dutch,0.783355,1826,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-14000,German,0.815057,1873,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-3056,Dutch,0.653368,1523,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-3666,Dutch,0.668383,1558,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-25000,German,0.815927,1875,2298
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-15000,German,0.822889,1891,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-6000,Dutch,0.713428,1663,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-21000,Dutch,0.783355,1826,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-3666,Dutch,0.655084,1527,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-15000,Dutch,0.760618,1773,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-3666,Dutch,0.675247,1574,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-16000,German,0.821584,1888,2298
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-26000,German,0.8255,1897,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-4000,Dutch,0.673531,1570,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-22000,Dutch,0.786358,1833,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-7000,Dutch,0.72544,1691,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-4000,Dutch,0.655513,1528,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-17000,German,0.819843,1884,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-4000,Dutch,0.675247,1574,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-27000,German,0.827241,1901,2298
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-16000,Dutch,0.773917,1804,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-4277,Dutch,0.67396,1571,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-18000,German,0.815927,1875,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-23000,Dutch,0.791506,1845,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-4277,Dutch,0.635779,1482,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-8000,Dutch,0.738739,1722,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-19000,German,0.813751,1870,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-4277,Dutch,0.679108,1583,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-4888,Dutch,0.698842,1629,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-28000,German,0.8255,1897,2298
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-17000,Dutch,0.780781,1820,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-20000,German,0.816362,1876,2298
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-4888,Dutch,0.685114,1597,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-24000,Dutch,0.77692,1811,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-9000,Dutch,0.739168,1723,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-4888,Dutch,0.685972,1599,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-29000,German,0.813751,1870,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-5000,Dutch,0.701416,1635,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-21000,German,0.817232,1878,2298
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-5000,Dutch,0.687259,1602,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-25000,Dutch,0.79408,1851,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-18000,Dutch,0.785929,1832,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-10000,Dutch,0.740884,1727,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_simultaneous,eng_L1-deu_L2,simultaneous,step-30000,German,0.81114,1864,2298
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-22000,German,0.810705,1863,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-5000,Dutch,0.693265,1616,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-5499,Dutch,0.722866,1685,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-23000,German,0.806353,1853,2298
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-5499,Dutch,0.704848,1643,2331
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-1000,German,0.66101,1519,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-26000,Dutch,0.805234,1877,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-24000,German,0.803307,1846,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-11000,Dutch,0.741313,1728,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-5499,Dutch,0.695839,1622,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-19000,Dutch,0.788503,1838,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-6000,Dutch,0.70399,1641,2331
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-2000,German,0.664056,1526,2298
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-6000,Dutch,0.691978,1613,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-25000,German,0.807224,1855,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-27000,Dutch,0.773059,1802,2331
